PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer45/Product2123> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer45/Product2123> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer30/Product1370> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer30/Product1370> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer23/Product1092> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer23/Product1092> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer13/Product612> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer13/Product612> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer31/Product1410> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer31/Product1410> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer38/Product1731> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer38/Product1731> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer43/Product2033> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer43/Product2033> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer31/Product1381> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer31/Product1381> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer13/Product636> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer13/Product636> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer19/Product873> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer19/Product873> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer52/Product2474> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer52/Product2474> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer29/Product1327> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer29/Product1327> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer24/Product1122> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer24/Product1122> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer39/Product1786> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer39/Product1786> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer32/Product1426> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer32/Product1426> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer13/Product622> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer13/Product622> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer23/Product1092> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer23/Product1092> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer18/Product837> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer18/Product837> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer55/Product2610> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer55/Product2610> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
PREFIX bsbm: <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/> PREFIX dc: <http://purl.org/dc/elements/1.1/> PREFIX rev: <http://purl.org/stuff/rev#> PREFIX foaf: <http://xmlns.com/foaf/0.1/>  CONSTRUCT {?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer27/Product1266> . 	?review dc:title ?title . 	?review rev:text ?text . 	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName .     ?review bsbm:rating1 ?rating1 .     ?review bsbm:rating2 ?rating2 .     ?review bsbm:rating3 ?rating3 .     ?review bsbm:rating4 ?rating4 . } WHERE {  	?review bsbm:reviewFor <http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer27/Product1266> . 	?review dc:title ?title . 	?review rev:text ?text . 	FILTER langMatches( lang(?text), "EN" )  	?review bsbm:reviewDate ?reviewDate . 	?review rev:reviewer ?reviewer . 	?reviewer foaf:name ?reviewerName . 	OPTIONAL { ?review bsbm:rating1 ?rating1 . } 	OPTIONAL { ?review bsbm:rating2 ?rating2 . } 	OPTIONAL { ?review bsbm:rating3 ?rating3 . } 	OPTIONAL { ?review bsbm:rating4 ?rating4 . } } ORDER BY DESC(?reviewDate)LIMIT 200
